date,hour,day_of_week,day_name,month,hospital,county,department,wait_time_mins,satisfaction_score,is_weekend
2023-12-27,8,2,Wednesday,12,Coast General Hospital,Mombasa,General Surgery,127,1,0
2024-06-01,12,5,Saturday,6,Kenyatta National Hospital,Nairobi,General Surgery,85,2,1
2024-06-25,9,1,Tuesday,6,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,115,2,0
2024-07-04,6,3,Thursday,7,Kenyatta National Hospital,Nairobi,Maternity,18,5,0
2024-01-11,13,3,Thursday,1,Pumwani Maternity Hospital,Nairobi,Pediatrics,82,4,0
2023-04-20,9,3,Thursday,4,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,89,3,0
2023-08-08,11,1,Tuesday,8,Moi Teaching & Referral Hospital,Eldoret,Outpatient,141,2,0
2023-05-07,11,6,Sunday,5,Coast General Hospital,Mombasa,Maternity,10,5,1
2024-01-05,13,4,Friday,1,Coast General Hospital,Mombasa,Outpatient,170,1,0
2023-12-02,11,5,Saturday,12,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,21,5,1
2024-09-06,14,4,Friday,9,Moi Teaching & Referral Hospital,Eldoret,Maternity,79,4,0
2024-02-22,9,3,Thursday,2,Moi Teaching & Referral Hospital,Eldoret,Maternity,56,3,0
2024-05-02,17,3,Thursday,5,Mama Lucy Kibaki Hospital,Nairobi,Maternity,34,3,0
2024-11-21,11,3,Thursday,11,Kenyatta National Hospital,Nairobi,Pediatrics,81,3,0
2024-06-19,13,2,Wednesday,6,Kenyatta National Hospital,Nairobi,Outpatient,63,2,0
2024-02-09,10,4,Friday,2,Coast General Hospital,Mombasa,Outpatient,26,4,0
2023-03-08,10,2,Wednesday,3,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,45,3,0
2024-09-01,15,6,Sunday,9,Moi Teaching & Referral Hospital,Eldoret,Outpatient,32,3,1
2024-03-10,14,6,Sunday,3,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,51,5,1
2023-10-07,14,5,Saturday,10,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,17,5,1
2024-11-13,12,2,Wednesday,11,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,55,5,0
2023-10-13,8,4,Friday,10,Moi Teaching & Referral Hospital,Eldoret,Outpatient,197,1,0
2023-09-14,11,3,Thursday,9,Pumwani Maternity Hospital,Nairobi,Maternity,54,3,0
2023-04-12,14,2,Wednesday,4,Kenyatta National Hospital,Nairobi,Pediatrics,78,4,0
2023-01-28,18,5,Saturday,1,Moi Teaching & Referral Hospital,Eldoret,General Surgery,30,5,1
2023-12-01,8,4,Friday,12,Coast General Hospital,Mombasa,General Surgery,300,1,0
2023-03-20,13,0,Monday,3,Coast General Hospital,Mombasa,Pediatrics,157,2,0
2023-07-26,9,2,Wednesday,7,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,105,4,0
2023-09-25,12,0,Monday,9,Coast General Hospital,Mombasa,General Surgery,159,1,0
2023-02-02,19,3,Thursday,2,Kenyatta National Hospital,Nairobi,Pediatrics,15,5,0
2023-11-19,15,6,Sunday,11,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,16,4,1
2023-02-03,9,4,Friday,2,Mama Lucy Kibaki Hospital,Nairobi,Maternity,159,2,0
2024-03-17,8,6,Sunday,3,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,34,3,1
2024-08-05,13,0,Monday,8,Coast General Hospital,Mombasa,General Surgery,196,3,0
2024-04-26,11,4,Friday,4,Pumwani Maternity Hospital,Nairobi,General Surgery,300,1,0
2024-02-05,9,0,Monday,2,Coast General Hospital,Mombasa,Pediatrics,200,3,0
2024-11-23,10,5,Saturday,11,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,27,4,1
2023-01-29,12,6,Sunday,1,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,7,5,1
2024-08-20,7,1,Tuesday,8,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,15,4,0
2024-03-14,10,3,Thursday,3,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,150,2,0
2023-02-27,13,0,Monday,2,Pumwani Maternity Hospital,Nairobi,Maternity,158,3,0
2023-11-16,12,3,Thursday,11,Kenyatta National Hospital,Nairobi,Casualty/Emergency,34,3,0
2023-12-12,8,1,Tuesday,12,Coast General Hospital,Mombasa,Casualty/Emergency,59,3,0
2024-04-16,13,1,Tuesday,4,Moi Teaching & Referral Hospital,Eldoret,General Surgery,209,3,0
2024-03-07,9,3,Thursday,3,Moi Teaching & Referral Hospital,Eldoret,General Surgery,114,2,0
2023-11-21,10,1,Tuesday,11,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,54,5,0
2023-04-11,15,1,Tuesday,4,Kenyatta National Hospital,Nairobi,Maternity,81,3,0
2024-05-23,11,3,Thursday,5,Mama Lucy Kibaki Hospital,Nairobi,Maternity,48,5,0
2023-11-03,10,4,Friday,11,Moi Teaching & Referral Hospital,Eldoret,Maternity,137,2,0
2024-10-12,15,5,Saturday,10,Kenyatta National Hospital,Nairobi,General Surgery,33,3,1
2023-10-22,9,6,Sunday,10,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,61,3,1
2023-08-20,13,6,Sunday,8,Kenyatta National Hospital,Nairobi,General Surgery,38,3,1
2024-08-29,10,3,Thursday,8,Kenyatta National Hospital,Nairobi,General Surgery,97,4,0
2024-05-01,10,2,Wednesday,5,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,160,3,0
2023-11-06,11,0,Monday,11,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,126,3,0
2024-07-06,10,5,Saturday,7,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,44,4,1
2024-10-01,11,1,Tuesday,10,Coast General Hospital,Mombasa,Maternity,96,2,0
2024-10-04,13,4,Friday,10,Pumwani Maternity Hospital,Nairobi,General Surgery,278,2,0
2023-08-07,13,0,Monday,8,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,52,5,0
2024-06-29,15,5,Saturday,6,Moi Teaching & Referral Hospital,Eldoret,General Surgery,57,5,1
2024-10-03,7,3,Thursday,10,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,22,5,0
2023-06-01,9,3,Thursday,6,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,163,2,0
2023-11-23,15,3,Thursday,11,Kenyatta National Hospital,Nairobi,Maternity,59,4,0
2023-10-01,15,6,Sunday,10,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,7,4,1
2024-02-20,9,1,Tuesday,2,Pumwani Maternity Hospital,Nairobi,Maternity,94,2,0
2023-09-09,15,5,Saturday,9,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,36,4,1
2024-07-27,19,5,Saturday,7,Moi Teaching & Referral Hospital,Eldoret,Outpatient,20,4,1
2023-06-13,9,1,Tuesday,6,Kenyatta National Hospital,Nairobi,Casualty/Emergency,9,5,0
2024-11-05,12,1,Tuesday,11,Kenyatta National Hospital,Nairobi,Pediatrics,106,2,0
2023-02-26,15,6,Sunday,2,Kenyatta National Hospital,Nairobi,Casualty/Emergency,10,5,1
2023-03-07,16,1,Tuesday,3,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,8,4,0
2024-02-11,17,6,Sunday,2,Pumwani Maternity Hospital,Nairobi,Maternity,10,4,1
2024-08-07,14,2,Wednesday,8,Kenyatta National Hospital,Nairobi,General Surgery,136,3,0
2024-08-17,17,5,Saturday,8,Coast General Hospital,Mombasa,Casualty/Emergency,14,5,1
2023-04-03,9,0,Monday,4,Kenyatta National Hospital,Nairobi,Casualty/Emergency,105,3,0
2024-08-21,14,2,Wednesday,8,Pumwani Maternity Hospital,Nairobi,Pediatrics,56,3,0
2023-05-28,8,6,Sunday,5,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,11,5,1
2024-02-23,9,4,Friday,2,Coast General Hospital,Mombasa,Outpatient,240,2,0
2024-06-30,10,6,Sunday,6,Kenyatta National Hospital,Nairobi,Casualty/Emergency,11,5,1
2024-05-01,13,2,Wednesday,5,Mama Lucy Kibaki Hospital,Nairobi,Maternity,49,4,0
2024-05-01,14,2,Wednesday,5,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,73,4,0
2024-09-12,7,3,Thursday,9,Kenyatta National Hospital,Nairobi,Maternity,24,5,0
2024-07-19,10,4,Friday,7,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,197,3,0
2023-08-31,15,3,Thursday,8,Moi Teaching & Referral Hospital,Eldoret,Outpatient,125,2,0
2023-09-19,9,1,Tuesday,9,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,80,2,0
2023-06-14,16,2,Wednesday,6,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,41,3,0
2023-10-08,15,6,Sunday,10,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,16,5,1
2023-12-07,14,3,Thursday,12,Kenyatta National Hospital,Nairobi,Maternity,36,5,0
2023-09-25,11,0,Monday,9,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,200,3,0
2024-07-14,14,6,Sunday,7,Moi Teaching & Referral Hospital,Eldoret,Outpatient,25,4,1
2024-10-18,13,4,Friday,10,Moi Teaching & Referral Hospital,Eldoret,Maternity,98,2,0
2024-02-15,9,3,Thursday,2,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,120,3,0
2023-03-26,8,6,Sunday,3,Pumwani Maternity Hospital,Nairobi,General Surgery,47,5,1
2024-10-26,14,5,Saturday,10,Coast General Hospital,Mombasa,Pediatrics,33,4,1
2024-04-07,11,6,Sunday,4,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,9,4,1
2024-12-04,12,2,Wednesday,12,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,42,3,0
2023-03-28,10,1,Tuesday,3,Pumwani Maternity Hospital,Nairobi,Pediatrics,143,2,0
2024-08-07,9,2,Wednesday,8,Kenyatta National Hospital,Nairobi,General Surgery,102,4,0
2024-09-18,13,2,Wednesday,9,Kenyatta National Hospital,Nairobi,Pediatrics,103,2,0
2023-09-26,13,1,Tuesday,9,Pumwani Maternity Hospital,Nairobi,Outpatient,108,3,0
2024-09-24,11,1,Tuesday,9,Mama Lucy Kibaki Hospital,Nairobi,Maternity,141,1,0
2024-01-12,8,4,Friday,1,Coast General Hospital,Mombasa,Outpatient,228,1,0
2024-06-22,11,5,Saturday,6,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,42,3,1
2023-08-18,14,4,Friday,8,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,74,3,0
2024-05-21,10,1,Tuesday,5,Moi Teaching & Referral Hospital,Eldoret,Maternity,113,4,0
2023-08-09,19,2,Wednesday,8,Mama Lucy Kibaki Hospital,Nairobi,Maternity,13,5,0
2023-07-04,10,1,Tuesday,7,Pumwani Maternity Hospital,Nairobi,Outpatient,190,2,0
2023-09-26,9,1,Tuesday,9,Moi Teaching & Referral Hospital,Eldoret,Maternity,94,3,0
2024-08-19,13,0,Monday,8,Moi Teaching & Referral Hospital,Eldoret,Outpatient,156,1,0
2024-04-25,8,3,Thursday,4,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,141,3,0
2023-08-06,14,6,Sunday,8,Moi Teaching & Referral Hospital,Eldoret,General Surgery,31,4,1
2023-03-16,8,3,Thursday,3,Kenyatta National Hospital,Nairobi,Outpatient,113,3,0
2023-08-29,11,1,Tuesday,8,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,129,3,0
2024-09-04,14,2,Wednesday,9,Kenyatta National Hospital,Nairobi,Outpatient,97,3,0
2024-05-31,13,4,Friday,5,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,200,3,0
2024-01-15,8,0,Monday,1,Coast General Hospital,Mombasa,Outpatient,146,3,0
2023-07-03,9,0,Monday,7,Coast General Hospital,Mombasa,Pediatrics,200,2,0
2024-04-24,8,2,Wednesday,4,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,205,2,0
2023-05-26,9,4,Friday,5,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,210,1,0
2024-05-26,16,6,Sunday,5,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,7,5,1
2023-10-17,16,1,Tuesday,10,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,68,3,0
2024-06-13,10,3,Thursday,6,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,62,4,0
2024-05-18,14,5,Saturday,5,Pumwani Maternity Hospital,Nairobi,General Surgery,65,4,1
2024-10-13,15,6,Sunday,10,Kenyatta National Hospital,Nairobi,Maternity,18,4,1
2023-02-25,9,5,Saturday,2,Kenyatta National Hospital,Nairobi,Pediatrics,91,3,1
2023-06-17,13,5,Saturday,6,Moi Teaching & Referral Hospital,Eldoret,Outpatient,103,3,1
2023-02-11,11,5,Saturday,2,Coast General Hospital,Mombasa,Pediatrics,57,4,1
2024-05-19,8,6,Sunday,5,Pumwani Maternity Hospital,Nairobi,Outpatient,35,4,1
2023-04-06,9,3,Thursday,4,Mama Lucy Kibaki Hospital,Nairobi,Maternity,114,2,0
2024-06-04,15,1,Tuesday,6,Coast General Hospital,Mombasa,General Surgery,117,2,0
2024-08-20,19,1,Tuesday,8,Kenyatta National Hospital,Nairobi,General Surgery,33,5,0
2023-07-04,10,1,Tuesday,7,Kenyatta National Hospital,Nairobi,Maternity,101,3,0
2024-11-24,8,6,Sunday,11,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,34,4,1
2024-11-28,18,3,Thursday,11,Kenyatta National Hospital,Nairobi,Pediatrics,30,4,0
2024-08-27,17,1,Tuesday,8,Kenyatta National Hospital,Nairobi,Casualty/Emergency,14,4,0
2023-01-30,8,0,Monday,1,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,200,3,0
2023-10-03,12,1,Tuesday,10,Kenyatta National Hospital,Nairobi,Casualty/Emergency,61,2,0
2024-11-02,13,5,Saturday,11,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,21,4,1
2023-08-05,15,5,Saturday,8,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,5,4,1
2023-03-14,12,1,Tuesday,3,Coast General Hospital,Mombasa,Pediatrics,77,2,0
2024-02-13,9,1,Tuesday,2,Pumwani Maternity Hospital,Nairobi,Pediatrics,200,1,0
2023-01-22,15,6,Sunday,1,Pumwani Maternity Hospital,Nairobi,Pediatrics,17,5,1
2023-10-19,13,3,Thursday,10,Pumwani Maternity Hospital,Nairobi,Outpatient,81,3,0
2024-05-17,15,4,Friday,5,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,127,1,0
2024-01-03,13,2,Wednesday,1,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,162,1,0
2024-05-16,11,3,Thursday,5,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,113,3,0
2024-07-30,12,1,Tuesday,7,Kenyatta National Hospital,Nairobi,Pediatrics,87,3,0
2024-09-20,9,4,Friday,9,Moi Teaching & Referral Hospital,Eldoret,Outpatient,192,1,0
2024-06-09,10,6,Sunday,6,Moi Teaching & Referral Hospital,Eldoret,Maternity,20,4,1
2024-05-22,11,2,Wednesday,5,Coast General Hospital,Mombasa,Outpatient,70,3,0
2024-04-24,11,2,Wednesday,4,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,56,3,0
2023-05-11,13,3,Thursday,5,Mama Lucy Kibaki Hospital,Nairobi,Maternity,70,4,0
2024-03-13,9,2,Wednesday,3,Kenyatta National Hospital,Nairobi,General Surgery,245,1,0
2023-02-16,11,3,Thursday,2,Coast General Hospital,Mombasa,Pediatrics,141,2,0
2023-04-07,11,4,Friday,4,Coast General Hospital,Mombasa,Casualty/Emergency,78,3,0
2023-09-18,12,0,Monday,9,Coast General Hospital,Mombasa,Outpatient,141,1,0
2024-11-08,11,4,Friday,11,Pumwani Maternity Hospital,Nairobi,Pediatrics,145,1,0
2023-03-27,10,0,Monday,3,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,91,4,0
2024-04-10,14,2,Wednesday,4,Moi Teaching & Referral Hospital,Eldoret,General Surgery,83,3,0
2023-12-16,18,5,Saturday,12,Pumwani Maternity Hospital,Nairobi,Maternity,10,4,1
2023-03-22,14,2,Wednesday,3,Coast General Hospital,Mombasa,Casualty/Emergency,21,4,0
2024-03-20,12,2,Wednesday,3,Kenyatta National Hospital,Nairobi,Pediatrics,91,2,0
2023-01-14,9,5,Saturday,1,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,58,5,1
2024-02-19,16,0,Monday,2,Coast General Hospital,Mombasa,Pediatrics,95,3,0
2024-09-25,15,2,Wednesday,9,Coast General Hospital,Mombasa,Casualty/Emergency,29,5,0
2023-11-06,8,0,Monday,11,Pumwani Maternity Hospital,Nairobi,Outpatient,199,1,0
2023-04-25,15,1,Tuesday,4,Pumwani Maternity Hospital,Nairobi,Outpatient,115,2,0
2024-05-07,13,1,Tuesday,5,Pumwani Maternity Hospital,Nairobi,Pediatrics,97,4,0
2024-07-05,9,4,Friday,7,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,200,1,0
2024-04-30,10,1,Tuesday,4,Kenyatta National Hospital,Nairobi,Maternity,66,2,0
2024-12-20,11,4,Friday,12,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,134,1,0
2024-04-05,12,4,Friday,4,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,79,4,0
2024-02-06,7,1,Tuesday,2,Kenyatta National Hospital,Nairobi,Outpatient,42,5,0
2024-12-31,11,1,Tuesday,12,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,90,4,0
2024-08-15,12,3,Thursday,8,Coast General Hospital,Mombasa,Casualty/Emergency,43,3,0
2024-05-14,10,1,Tuesday,5,Coast General Hospital,Mombasa,General Surgery,233,3,0
2024-09-18,17,2,Wednesday,9,Moi Teaching & Referral Hospital,Eldoret,Maternity,27,4,0
2024-06-24,7,0,Monday,6,Coast General Hospital,Mombasa,Casualty/Emergency,38,5,0
2023-03-07,9,1,Tuesday,3,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,187,1,0
2024-05-21,13,1,Tuesday,5,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,151,3,0
2024-03-22,7,4,Friday,3,Mama Lucy Kibaki Hospital,Nairobi,Maternity,51,4,0
2023-12-19,11,1,Tuesday,12,Coast General Hospital,Mombasa,Maternity,84,4,0
2024-12-02,10,0,Monday,12,Coast General Hospital,Mombasa,Pediatrics,200,1,0
2023-10-28,14,5,Saturday,10,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,67,4,1
2024-10-30,14,2,Wednesday,10,Moi Teaching & Referral Hospital,Eldoret,Maternity,55,5,0
2023-08-01,9,1,Tuesday,8,Kenyatta National Hospital,Nairobi,Pediatrics,111,2,0
2023-06-27,9,1,Tuesday,6,Coast General Hospital,Mombasa,Pediatrics,200,1,0
2024-03-01,17,4,Friday,3,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,22,4,0
2023-08-03,12,3,Thursday,8,Kenyatta National Hospital,Nairobi,Casualty/Emergency,13,5,0
2024-01-01,13,0,Monday,1,Pumwani Maternity Hospital,Nairobi,General Surgery,300,1,0
2023-03-07,10,1,Tuesday,3,Kenyatta National Hospital,Nairobi,General Surgery,186,1,0
2023-05-04,12,3,Thursday,5,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,36,4,0
2023-12-30,14,5,Saturday,12,Coast General Hospital,Mombasa,Casualty/Emergency,22,4,1
2024-12-07,16,5,Saturday,12,Coast General Hospital,Mombasa,Outpatient,34,5,1
2023-02-21,17,1,Tuesday,2,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,53,3,0
2023-04-19,14,2,Wednesday,4,Coast General Hospital,Mombasa,Outpatient,75,4,0
2023-02-12,11,6,Sunday,2,Pumwani Maternity Hospital,Nairobi,Outpatient,33,3,1
2024-01-06,8,5,Saturday,1,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,49,5,1
2024-05-25,14,5,Saturday,5,Kenyatta National Hospital,Nairobi,Maternity,42,5,1
2024-01-08,10,0,Monday,1,Pumwani Maternity Hospital,Nairobi,Outpatient,240,1,0
2024-03-25,18,0,Monday,3,Kenyatta National Hospital,Nairobi,Maternity,20,5,0
2023-12-16,9,5,Saturday,12,Pumwani Maternity Hospital,Nairobi,Outpatient,107,3,1
2024-01-17,14,2,Wednesday,1,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,28,4,0
2023-06-05,14,0,Monday,6,Coast General Hospital,Mombasa,Pediatrics,178,1,0
2023-05-22,15,0,Monday,5,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,129,2,0
2024-06-12,14,2,Wednesday,6,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,134,2,0
2023-05-30,14,1,Tuesday,5,Coast General Hospital,Mombasa,Outpatient,112,2,0
2023-12-13,10,2,Wednesday,12,Pumwani Maternity Hospital,Nairobi,Pediatrics,88,2,0
2024-02-07,14,2,Wednesday,2,Pumwani Maternity Hospital,Nairobi,General Surgery,114,2,0
2024-10-08,18,1,Tuesday,10,Coast General Hospital,Mombasa,Casualty/Emergency,10,5,0
2024-02-16,16,4,Friday,2,Coast General Hospital,Mombasa,Casualty/Emergency,41,5,0
2023-11-18,16,5,Saturday,11,Kenyatta National Hospital,Nairobi,Casualty/Emergency,6,4,1
2024-12-18,10,2,Wednesday,12,Pumwani Maternity Hospital,Nairobi,General Surgery,108,4,0
2024-09-25,13,2,Wednesday,9,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,55,3,0
2023-11-05,8,6,Sunday,11,Coast General Hospital,Mombasa,Casualty/Emergency,16,5,1
2023-05-10,11,2,Wednesday,5,Coast General Hospital,Mombasa,Casualty/Emergency,57,3,0
2023-04-06,11,3,Thursday,4,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,150,2,0
2024-10-12,8,5,Saturday,10,Kenyatta National Hospital,Nairobi,General Surgery,82,4,1
2023-09-22,9,4,Friday,9,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,183,3,0
2023-04-24,14,0,Monday,4,Mama Lucy Kibaki Hospital,Nairobi,Casualty/Emergency,90,4,0
2024-06-03,10,0,Monday,6,Kenyatta National Hospital,Nairobi,Outpatient,171,2,0
2023-11-02,12,3,Thursday,11,Kenyatta National Hospital,Nairobi,Pediatrics,86,3,0
2023-08-30,15,2,Wednesday,8,Coast General Hospital,Mombasa,General Surgery,120,3,0
2024-10-04,13,4,Friday,10,Coast General Hospital,Mombasa,Maternity,119,3,0
2023-11-03,9,4,Friday,11,Coast General Hospital,Mombasa,Maternity,152,3,0
2024-01-22,11,0,Monday,1,Pumwani Maternity Hospital,Nairobi,Outpatient,240,2,0
2024-06-12,12,2,Wednesday,6,Mama Lucy Kibaki Hospital,Nairobi,Pediatrics,15,4,0
2023-05-31,14,2,Wednesday,5,Moi Teaching & Referral Hospital,Eldoret,Outpatient,103,2,0
2023-03-05,10,6,Sunday,3,Pumwani Maternity Hospital,Nairobi,Pediatrics,23,4,1
2024-04-01,8,0,Monday,4,Coast General Hospital,Mombasa,Pediatrics,81,4,0
2024-07-26,11,4,Friday,7,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,69,4,0
2024-05-25,13,5,Saturday,5,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,68,4,1
2024-03-02,15,5,Saturday,3,Pumwani Maternity Hospital,Nairobi,General Surgery,53,3,1
2024-05-11,14,5,Saturday,5,Pumwani Maternity Hospital,Nairobi,General Surgery,88,4,1
2023-05-01,13,0,Monday,5,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,200,1,0
2023-06-10,17,5,Saturday,6,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,31,5,1
2024-02-23,8,4,Friday,2,Mama Lucy Kibaki Hospital,Nairobi,General Surgery,300,2,0
2023-02-11,11,5,Saturday,2,Kenyatta National Hospital,Nairobi,Casualty/Emergency,27,5,1
2024-01-19,9,4,Friday,1,Moi Teaching & Referral Hospital,Eldoret,Outpatient,220,1,0
2023-05-26,14,4,Friday,5,Moi Teaching & Referral Hospital,Eldoret,Outpatient,71,3,0
2023-10-18,9,2,Wednesday,10,Moi Teaching & Referral Hospital,Eldoret,Outpatient,125,1,0
2024-07-14,10,6,Sunday,7,Kenyatta National Hospital,Nairobi,Pediatrics,22,5,1
2024-08-09,10,4,Friday,8,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,120,2,0
2024-05-01,15,2,Wednesday,5,Coast General Hospital,Mombasa,Maternity,44,3,0
2024-05-31,13,4,Friday,5,Moi Teaching & Referral Hospital,Eldoret,Pediatrics,134,1,0
2023-11-30,8,3,Thursday,11,Coast General Hospital,Mombasa,General Surgery,201,2,0
2024-02-01,9,3,Thursday,2,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,63,4,0
2023-02-16,17,3,Thursday,2,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,26,4,0
2023-06-19,13,0,Monday,6,Coast General Hospital,Mombasa,Casualty/Emergency,61,4,0
2024-10-22,8,1,Tuesday,10,Coast General Hospital,Mombasa,Outpatient,160,1,0
2024-09-25,12,2,Wednesday,9,Kenyatta National Hospital,Nairobi,General Surgery,83,4,0
2023-07-13,14,3,Thursday,7,Coast General Hospital,Mombasa,Outpatient,62,2,0
2024-11-05,17,1,Tuesday,11,Pumwani Maternity Hospital,Nairobi,Outpatient,43,4,0
2023-07-30,9,6,Sunday,7,Coast General Hospital,Mombasa,Pediatrics,33,3,1
2024-06-30,12,6,Sunday,6,Moi Teaching & Referral Hospital,Eldoret,General Surgery,30,3,1
2024-05-18,15,5,Saturday,5,Kenyatta National Hospital,Nairobi,Casualty/Emergency,12,5,1
2023-07-04,10,1,Tuesday,7,Coast General Hospital,Mombasa,Casualty/Emergency,37,4,0
2023-09-21,8,3,Thursday,9,Kenyatta National Hospital,Nairobi,General Surgery,168,1,0
2023-10-20,8,4,Friday,10,Mama Lucy Kibaki Hospital,Nairobi,Outpatient,94,2,0
2023-11-11,17,5,Saturday,11,Pumwani Maternity Hospital,Nairobi,Outpatient,27,5,1
2023-07-05,7,2,Wednesday,7,Kenyatta National Hospital,Nairobi,Casualty/Emergency,17,5,0
2023-04-12,10,2,Wednesday,4,Moi Teaching & Referral Hospital,Eldoret,Casualty/Emergency,25,5,0
2024-01-20,17,5,Saturday,1,Kenyatta National Hospital,Nairobi,Outpatient,20,4,1
2023-09-03,14,6,Sunday,9,Coast General Hospital,Mombasa,Maternity,13,5,1
2024-06-04,14,1,Tuesday,6,Moi Teaching & Referral Hospital,Eldoret,Outpatient,132,2,0
2023-03-04,10,5,Saturday,3,Coast General Hospital,Mombasa,Pediatrics,83,2,1
2024-05-10,7,4,Friday,5,Pumwani Maternity Hospital,Nairobi,Outpatient,30,4,0
2024-07-21,18,6,Sunday,7,Kenyatta National Hospital,Nairobi,Maternity,10,4,1
2023-11-08,12,2,Wednesday,11,Moi Teaching & Referral Hospital,Eldoret,Outpatient,77,4,0
2024-05-27,9,0,Monday,5,Pumwani Maternity Hospital,Nairobi,Casualty/Emergency,120,3,0
2023-06-22,14,3,Thursday,6,Coast General Hospital,Mombasa,Pediatrics,91,4,0
2024-04-07,7,6,Sunday,4,Moi Teaching & Referral Hospital,Eldoret,General Surgery,30,4,1
